user_name	created	retweets	text
CNN	2015-10-26 11:00:01	366	The 16 coolest cars driven by the legendary James Bond: https://t.co/FNtYLgWFQ5 #SPECTRE https://t.co/xYhZLen8DE
CNN	2015-10-26 10:30:31	136	Artist @aiww says Lego refused to sell him bricks for his artwork in "an act of censorship": https://t.co/PmDnbdL8VL https://t.co/n5Cf8GpxEw
CNN	2015-10-26 01:31:00	53	There *is* a right (and wrong) way to fall. @DerbyDolls spill the secrets tonight https://t.co/g8XjS9V5YL #GottaDoIt https://t.co/PChvDdkQzy
CNN	2015-10-26 00:31:00	196	Explore a different side of Ethiopia with #PartsUnknown, @MarcusCooks and @Bourdain https://t.co/4jTtopCCgo https://t.co/ayKjB9OlBY
CNN	2015-10-25 23:33:04	283	Gov. Chris Christie reportedly was asked to leave an Amtrak car today after complaints. https://t.co/Rm9aEZVkEy. https://t.co/dN0rHPDPEx
CNN	2015-10-25 22:31:00	98	Can these dogs fix New York's rat problem? On the next #GottaDoIt: https://t.co/3U6CKKaHT9 https://t.co/VVNJqAVOmR
CNN	2015-10-25 21:40:08	219	The Foo Fighters say they'll perform for a group of Italian superfans. https://t.co/97BzI1sZkH https://t.co/hf4l3gZwCD
CNN	2015-10-25 20:31:00	176	What makes Ethiopia unique? See some of the African nation's stunning sites: https://t.co/1yTTkOBEbH  #PartsUnknown https://t.co/JZeolmdIiM
CNN	2015-10-25 19:36:06	98	Big Halloween fan? You'll enjoy TV this week. https://t.co/Rt8R0FnDPi. https://t.co/mnm24zxVP6
CNN	2015-10-25 18:40:44	661	Minnesota Timberwolves head coach Flip Saunders has died. https://t.co/mYNpfAjpIo. https://t.co/JmDr256NXe
CNN	2015-10-25 18:35:08	103	Quiz: How awesome is your job? https://t.co/bQfiNtSGAz (via @CNNMoney) https://t.co/Z83AkZhGDD
CNN	2015-10-25 09:23:09	292	Child, 2, among 4 killed at Oklahoma State homecoming parade. https://t.co/BQgMPfKkgF https://t.co/u1luJ7RbFj
CNN	2015-10-25 08:37:50	363	Tony Blair says he's sorry for Iraq War 'mistakes,' but not for ousting Saddam. https://t.co/WHFyBR4QY2 https://t.co/Q5zTMOWbPZ
CNN	2015-10-25 04:33:26	434	Torrential rain -- up to 20 inches in spots -- pummels much of Texas. https://t.co/Ap0CrnCG3S https://t.co/e2PaOkQIoh
CNN	2015-10-25 03:05:50	363	4 killed, 44 hurt when car hits crowd at Oklahoma State parade. https://t.co/BQgMPfKkgF https://t.co/zh8U41AgTk
CNN	2015-10-24 21:01:26	648	NASA preparing to send astronauts to Mars in THIS https://t.co/nimhUHY2TV https://t.co/d8OoI1VyAB
CNN	2015-10-24 20:29:00	253	Meet Golden's bacon turtle, an extinct species https://t.co/DXwMg4bY4V https://t.co/UPStIArAgv
CNN	2015-10-24 20:02:09	185	Kareem Abdul-Jabbar @kaj33 says fighting discrimination is all of our jobs, applauds Bradley Cooper's move https://t.co/M9vXCSb7IN
CNN	2015-10-24 19:34:31	476	Actress Maureen OHara, best known for her role in Miracle on 34th Street has died https://t.co/0LPPLluR3L https://t.co/jwPn7KgkqM
CNN	2015-10-24 19:02:00	250	Movie director's son joins al Qaeda https://t.co/pDf9phbZE0 https://t.co/bVYMI1q2o0
CNN	2015-10-24 17:59:00	334	3 people have died after a car crashed at a homecoming parade in Stillwater, Oklahoma https://t.co/usjLUQqPbR https://t.co/7ehAkDKrWn
CNN	2015-10-24 17:12:04	542	"All of a sudden we saw ... people flying in the air," says a witness to the Oklahoma parade car crash.  https://t.co/ettzxs2UQi
CNN	2015-10-24 16:36:26	1017	#BreakingNews Car plows into crowd at Oklahoma State University homecoming parade  https://t.co/qADUlxT12M
CNN	2015-10-24 15:12:01	314	#HurricanePatricia weakened; we still can't let guard down, president of Mexico says https://t.co/KsGJe9sDd4 https://t.co/PjOg96KCoC
CNN	2015-10-24 14:27:10	807	#BreakingNews Flooding causes freight train derailment in Texas, train tracks washed away  https://t.co/YVWVY69RAk
CNN	2015-10-24 14:14:34	3	@AndrewPielage may we have permission to feature your photo? Verify here: https://t.co/mPHBCaacp3
CNN	2015-10-24 13:55:27	195	.@RealBenCarson's controversial comments -- are they gaffes? Or is he saying what Iowa wants to hear?  https://t.co/l2UulhML9h
CNN	2015-10-24 13:43:53	4	@ltgrusselhonore may we have permission to feature your photo? Verify here: https://t.co/t2VI5dhJjM
CNN	2015-10-24 10:16:56	524	Hurricane Patricia downgraded to Category 1, forecast to be tropical storm. https://t.co/2IKt7z96Lc https://t.co/umq99iKn0Q
CNN	2015-10-24 08:58:08	337	Flood rescues in Texas as torrential rain keeps coming. https://t.co/Ap0CrnCG3S https://t.co/fyNEnPd3Ep
CNN	2015-10-24 07:36:07	138	Report: Ahmadinejad's bodyguard killed in Syria. https://t.co/oTZEiEOdie
CNN	2015-10-24 07:06:29	157	Police release video of shooting at Tennessee State University. https://t.co/kU4tb5Sz5p https://t.co/uiHkS7IA1V
CNN	2015-10-24 06:07:27	481	Hurricane Patricia weakens, but still 'extremely dangerous.' https://t.co/2IKt7z96Lc https://t.co/Uw5BryRcIi
CNN	2015-10-24 03:28:58	842	#HurricanePatricia weakened to Category 4 w/ sustained winds up to 130 mph; still dangerous, hurricane center says. https://t.co/PrnPGYpkKq
CNN	2015-10-24 03:00:01	393	You may be a pizza-holic. Researchers say some foods can be addictive https://t.co/ublL9mT8Vp https://t.co/5hEms8v8Sc
CNN	2015-10-23 10:16:01	393	1 dead in shooting at Tennessee State University in Nashville https://t.co/jA1FsSUJiC https://t.co/tpdx4GwqSb
CNN	2015-10-23 07:26:58	441	1 dead in shooting at Tennessee State University in Nashville. https://t.co/qZ4CJYkG78 https://t.co/o18BFUkRqy
CNN	2015-10-23 05:43:29	571	3 shot at Tennessee State University in Nashville. https://t.co/qZ4CJYkG78
CNN	2015-10-23 03:20:32	222	National Hurricane Center: Hurricane Patricia, off coast of Mexico, has increased in strength to Category 5 https://t.co/GFtQXOsto3
CNN	2015-10-23 03:01:00	182	Former Subway pitchman Jared Fogle pays $1 million in restitution to victims https://t.co/jT1QwjTtmc https://t.co/AXuieBmnD7
CNN	2015-10-23 02:34:55	109	11 #BenghaziCommittee hearing takeaways -- one for each hour https://t.co/SU3UnarCac https://t.co/4smbSs6BcX
CNN	2015-10-23 02:07:00	152	Marathon #BenghaziCommittee hearing: A recap of @HillaryClinton's day https://t.co/iZkl7lIcRq https://t.co/eZIBwvilE2
CNN	2015-10-23 01:46:25	100	'Goodfellas' trial: 'We never got our right money,' accused mobster says on tape https://t.co/c3xCl2sYsr https://t.co/b0Q3zOe6Vv
CNN	2015-10-23 01:12:00	97	Coach Rick Pitino on scandal at #Louisville: "I will not resign and let you down" https://t.co/foeSIYCNWK https://t.co/gIDIey6SnD
CNN	2015-10-23 00:43:25	422	.@HillaryClinton's testimony before the #BenghaziCommittee, in GIFs https://t.co/4cTtwgyLCN #BenghaziHearings https://t.co/YXhW9j4B4x
CNN	2015-10-23 00:22:00	106	Forget hoverboards: Backcasting to the future for a better long-term outlook https://t.co/gqVQWYuyxu https://t.co/rxiEws2jJ6
CNN	2015-10-22 23:51:01	135	DIY drone video captures unseen views of Cuba https://t.co/c41g6XLCPf https://t.co/MEBw7hIu0h
CNN	2015-10-22 23:35:00	67	Who is Sidney Blumenthal and why are they talking about him at the #BenghaziCommittee? https://t.co/LvJqAiQdPo https://t.co/Fr2FezWzIg
CNN	2015-10-22 23:13:01	142	Five men arraigned on murder charges in hazing death of New York college student https://t.co/HnKGVvPHPM https://t.co/Kqqox27MyX
CNN	2015-10-22 22:55:01	156	Paul Ryan is officially running for speaker https://t.co/TvOPhHssrq https://t.co/dUWI0KwIHt
CNN	2015-10-22 22:47:14	250	We're telling the stories of migrants in Serbia through photos of their shoes on @instagram https://t.co/Ur99l2skIr https://t.co/kOS1nPSab7
CNN	2015-10-22 22:17:00	276	Still wearing shorts and T-shirts? 2015 might have seen hottest summer in 4,000 years https://t.co/4UG9I4RtmI https://t.co/iHQpM91vcV
CNN	2015-10-22 21:51:00	207	Secret Service warned about officer fatigue after two agents were caught napping https://t.co/37zLGGBAKX https://t.co/siSIj3sTsm
CNN	2015-10-22 21:36:00	93	Court papers detail road rage shooting that killed 4-year-old N.M. girl https://t.co/H2p7VvT8DJ https://t.co/TTMbTAuci8
CNN	2015-10-22 21:01:01	130	Family: Corey Jones didn't shoot before being killed by plainclothes police officer https://t.co/toxPuf0hte https://t.co/Ai36tCI1Zr
CNN	2015-10-22 20:41:01	110	Inside students' heavy backpacks: Why it's too much, and how to help https://t.co/EDpl3fmAl7 https://t.co/cQmX0DYKnc
CNN	2015-10-22 20:20:00	227	Number of Americans toking up has doubled in a decade, and not for medical reasons, either: https://t.co/I6eXF7q784 https://t.co/Jj7Otu9Ewo
CNN	2015-10-22 20:01:00	146	.@realDonaldTrump's pledge: "We're gonna be saying Merry Christmas" https://t.co/F6kMR4atBJ https://t.co/l0cS5VboYp
CNN	2015-10-22 19:53:12	460	.@HillaryClinton has been testifying for hours in front of #BenghaziCommittee. The latest: https://t.co/Fke5iPvilT https://t.co/wZLNQtp0Y7
CNN	2015-10-22 19:45:00	181	Ireland inches a step closer to legalized same-sex marriage https://t.co/fe3mJkWa7I https://t.co/27NbBPrvkp
CNN	2015-10-22 19:21:00	134	How @BernieSanders plans to explain 'democratic socialism' https://t.co/snonrF5Xor https://t.co/68YTcnfhmN
CNN	2015-10-22 19:04:00	168	Fireworks erupt between @HillaryClinton and Republicans at #BenghaziCommittee hearing https://t.co/pbDna7C8HR https://t.co/WbghpXqfyy
CNN	2015-10-22 18:50:53	535	Here's what happens to a star when it comes too close to a black hole https://t.co/L8Vd87maW9 https://t.co/x8pRg7v570
CNN	2015-10-22 18:40:52	317	15 people infected with bubonic plague this year in U.S., w/ 4 cases fatal, @CDCgov says https://t.co/unmE7Xi9YT https://t.co/jW3UHV5hgO
CNN	2015-10-22 18:18:00	70	.@realDonaldTrump retweet cites insult in a key state https://t.co/eP63IcwTVh https://t.co/p0TF6jsJEV
CNN	2015-10-22 18:06:01	269	A man who's never flown before built a plane from YouTube tutorials &amp; manuals. Will it fly? https://t.co/zpLI03HWbf https://t.co/FOy42b3Tcr
CNN	2015-10-22 16:57:01	132	Lurking underwater: 153-year-old shipwreck found in Lake Ontario. CORRECTED LINK: https://t.co/AFGs0WtaCm https://t.co/2CAg9E8ypc
CNN	2015-10-22 16:15:08	123	Assad regime may have fallen to ISIS without us, says Russian ambassador https://t.co/C0M6yL8HRD https://t.co/UY8jkEldX2
CNN	2015-10-22 15:59:56	244	Hiker stops for a rest and  discovers 1,200-year-old Viking sword: https://t.co/EqNASLAETi https://t.co/mAFqJHKkne
CNN	2015-10-22 15:52:34	154	Putin's popularity at record high, government-funded poll says https://t.co/pk7c0SieFT
CNN	2015-10-22 15:29:42	171	.@HillaryClinton Most of my work was not done on email #BenghaziCommittee https://t.co/LQKSo2AN2q https://t.co/TWnLdHXjZr
CNN	2015-10-22 15:17:26	121	.@HillaryClinton: I take responsiblity #BenghaziCommittee https://t.co/7BKKVHRdFT https://t.co/9p0dH4RBcv
CNN	2015-10-22 14:59:04	119	Clinton: I'm here to honor those we lost &amp; to do what I can to aid those who serve us still https://t.co/7BKKVHRdFT https://t.co/BHhvTWk4iI
CNN	2015-10-22 14:44:47	76	.@HillaryClinton is giving her opening statement at #Benghazi panel https://t.co/7BKKVHRdFT https://t.co/6nyPBLDQhz
CNN	2015-10-22 14:22:13	104	.@TGowdySC to Clinton: "Not a single member of this cmte signed up to investigate you..." https://t.co/IpDXe7cdOQ  https://t.co/0RuRCMFHZF
CNN	2015-10-22 14:16:51	74	Chairman Trey Gowdy opens #Benghazi hearing: 'Previous investigations were not thorough.' https://t.co/IpDXe7cdOQ https://t.co/ALJpGLG1t8
CNN	2015-10-22 14:07:10	194	.@HillaryClinton is testifying at #Benghazi hearing, #TBT to other times in the hot seat  https://t.co/0FIwg4MA9K https://t.co/kQHU94DBqL
CNN	2015-10-22 13:59:23	130	.@HillaryClinton has arrived for #Benghazi hearing https://t.co/znghsYGIUS https://t.co/eZXbygNkNV
CNN	2015-10-22 13:39:35	119	.@HillaryClinton and @HumaAbedin depart for #Benghazi testimony. 5 expected questions: https://t.co/NbmGHa30ud https://t.co/V7oHyjGQJx
CNN	2015-10-22 13:19:28	280	Sources: American killed as U.S. forces help rescue 70 hostages in Iraq https://t.co/TdtSTwjCSm https://t.co/oChX0yB4qV
CNN	2015-10-22 13:05:33	174	Arsonist targets 7th St. Louis-area church in latest attack https://t.co/uEkPW1pyg1 https://t.co/hkXuNC4hSB
CNN	2015-10-21 15:57:01	273	It's official: Chris Rock is coming back to host the 2016 Oscars https://t.co/qRMvTs03BH https://t.co/aXxBNFVGVF
CNN	2015-10-21 15:35:30	166	.@POTUS sings again  this time to @Usher https://t.co/qg5dofak9k https://t.co/Fkpr2AQXU8
CNN	2015-10-21 15:09:35	280	Vatican denies report that @Pontifex has brain tumor https://t.co/jPKPocATGN https://t.co/YgKeVgNtsG
CNN	2015-10-21 14:32:35	44	A peek at @VP Joe Biden's past presidential campaigns https://t.co/YTNzDbN1WS https://t.co/rVYNuUoQAb
CNN	2015-10-21 14:05:31	56	.@SpeakerBoehner sets speaker election date: October 28 https://t.co/LVG5yrnUaD https://t.co/qB5wnE6nwa
CNN	2015-10-21 13:54:59	400	Doctors: Absolutely NO drinking while pregnant, not even a sip https://t.co/rlK4n701h4 https://t.co/WSPJlXO3lb
CNN	2015-10-21 13:39:26	187	Syrian President Assad makes surprise visit to Moscow for talks with Putin https://t.co/4dlIw0Ma6Y https://t.co/eTW41DOiQ4
CNN	2015-10-21 13:25:27	201	"Agitated" man who died on flight had swallowed packs of cocaine, police say https://t.co/RdMOYdVAz3 https://t.co/y9nfErxbLp
CNN	2015-10-21 13:00:01	512	It's a #StarWars takeover on the Great Wall of China:  https://t.co/h7uuTYyM0t https://t.co/kXSxMFGrA5
CNN	2015-10-21 12:49:51	72	Paul Ryan willing to serve as speaker, but with conditions https://t.co/jiy2NoIntF https://t.co/BH40JmV2Xl
CNN	2015-10-21 12:27:01	305	#NYPD Officer Randolph Holder fatally shot in head while chasing robbery suspect: https://t.co/oJ2hcnc2M9 https://t.co/MkBWH6Hz4g
CNN	2015-10-21 11:58:26	123	Jeb Bush launches forceful attempt to paint Donald Trump as unfit https://t.co/BkR56QOoZg https://t.co/Xwzr2qq7lD
CNN	2015-10-21 11:30:30	413	Great Scott! This iconic time machine was almost a refrigerator #BackToTheFuture #FutureDay https://t.co/nhlwumNnKs https://t.co/f69rjSYHT4
CNN	2015-10-21 10:54:00	101	Ole Miss student senators: take on state flag, its Confederate imagery https://t.co/3ET8eBFBB9 https://t.co/D7f8ZL4vuA
CNN	2015-10-21 10:31:51	4288	#BackToTheFuture day is finally here! What did the movie get right about 2015? https://t.co/EYFb4whEj0 https://t.co/KdheNbHycS
CNN	2015-10-21 10:11:29	362	#NYPD officer fatally shot is the 4th officer killed in NYC in 11 months, commissioner says https://t.co/3g7JHzAPKG https://t.co/TH7EEf5XbI
CNN	2015-10-21 03:32:00	235	"Miraculous progress": Lamar Odom takes steps in Los Angeles, family says https://t.co/b05nH4hQFy https://t.co/ThtrheyNNC
CNN	2015-10-21 03:15:01	433	Plainclothes officer fatally shoots muscian Corey Jones, 31, in Florida https://t.co/4zNC4h2ZxH https://t.co/M97qpIczMt
CNN	2015-10-21 02:54:55	516	Ole Miss student senators vote in favor of resolution asking school to remove state's flag https://t.co/jn6BFGHtNP https://t.co/3rG0iauYAe
CNN	2015-10-21 02:31:29	216	An #NYPD officer was shot and critically wounded, law enforcement officials said. https://t.co/0kjfZKrMWu https://t.co/USNm0bPrZK
CNN	2015-10-21 02:22:57	160	John Ashe, a former president of the @UN General Assembly, indicted in bribery case https://t.co/JY37B8faFA https://t.co/jO7jkwTgrs
CNN	2015-10-21 02:13:01	181	Veterans still facing major medical delays at VA hospitals despite recent efforts https://t.co/ccZ2iuo84U https://t.co/8iZwUsk1Si
CNN	2015-10-21 02:01:00	233	#ESPN is poised for big job cuts https://t.co/yhwTWSPdbo via @CNNMoney https://t.co/LrqUW7md8e
CNN	2015-10-21 01:49:27	130	Saudi prince no longer facing felony charges in L.A. sex case https://t.co/P6g2SPIChm
CNN	2015-10-21 01:31:00	178	Internet trolls take on #StarWars movie, call it 'anti-white' https://t.co/32ut9BW08l #TheForceAwakens https://t.co/Qom7VGBSU0
CNN	2015-10-21 01:21:00	190	Is Justin Trudeau's victory in Canada bad news for U.S. conservatives? https://t.co/GWQ1yodZMU via @CNNOpinion https://t.co/FExs5BTYI3
CNN	2015-10-21 01:07:12	55	Watch a CNN special report, "The D.C. Mansion Murders," now on #CNN and @CNNgo. https://t.co/UYpqI3w42L https://t.co/eOUyvc3LY2
CNN	2015-10-21 00:49:57	129	.@RepPaulRyan: "My greatest worry is the consequence of not stepping up."  https://t.co/XKZ2ArCXxD https://t.co/Ng3nMUewS3
CNN	2015-10-21 00:35:26	221	.@RepPaulRyan: "We need to move from an opposition party to being a proposition party https://t.co/VlUAWUirlJ https://t.co/RgrwyKAFRR
CNN	2015-10-21 00:30:53	28	.@RepPaulRyan discusses his decision about whether to run for speaker. Watch @CNNgo. https://t.co/UYpqI3w42L
CNN	2015-10-21 00:23:00	87	.@RepPaulRyan tells House GOP he is "willing to serve" as speaker, but with conditions https://t.co/auLd2AyHdg https://t.co/RwHfuMKbX6
CNN	2015-10-21 00:18:32	88	New clues in D.C. mansion murders: Thousands in cash left behind https://t.co/ANXgVcmOCl https://t.co/SFBLyzqYUx
CNN	2015-10-20 23:49:52	613	Clock-making teen Ahmed Mohamed is moving to Qatar after accepting scholarship https://t.co/D7P0PBztie https://t.co/EuxyX94RIo
CNN	2015-10-19 16:48:00	62	GOP infighting dominates Capitol Hill on crucial week http://t.co/xS8JDJDItK http://t.co/2Ckk1pLFGv
CNN	2015-10-19 16:16:01	145	U.S. investigating report that email account linked to @CIA director was hacked http://t.co/2cFnrULSA8 http://t.co/GUQnxaZgYi
CNN	2015-10-19 16:01:28	354	Clock-making teen Ahmed Mohamed to visit White House http://t.co/kt1zkC8duL http://t.co/95CKkxWBdy
CNN	2015-10-19 15:39:01	71	.@amazon posts blistering response to critical @nytimes article http://t.co/b8PUgGlT0G http://t.co/LOmMxqqAhA
CNN	2015-10-19 15:28:00	77	Relapsed Ebola patient's condition improves, says UK hospital http://t.co/9Q8tq1uacd http://t.co/E1H1Eu4IpO
CNN	2015-10-19 15:11:02	146	What's it like to motorcycle solo through Iran as a woman? http://t.co/50bIr40tqD http://t.co/m5dTfihVuV
CNN	2015-10-19 14:36:01	235	How you can help those affected by Typhoon Koppu http://t.co/VjPSRqoHX6 http://t.co/dLbsgEdo8j
CNN	2015-10-19 14:19:01	136	Are Big Ben's bongs about to fall silent? http://t.co/uiiyWdZ6Cg http://t.co/ywNMIKxDjK
CNN	2015-10-19 13:51:29	161	Ex-coach: Lamar Odom breathing on his own, Khloe Kardashian at his side http://t.co/p0kGVrxz2D http://t.co/VYEIOXQwjZ
CNN	2015-10-19 13:33:00	54	House #Benghazi committee member defends investigation http://t.co/CHXWZoYEf0 http://t.co/VtJf10SwIi
CNN	2015-10-19 13:23:01	161	China GDP growth slides to 6.9%, worst since 2009 http://t.co/1iaYUgsul7 http://t.co/hEZsrmZvqo
CNN	2015-10-19 13:11:34	112	Unearthing the origins of East Africa's lost civilization http://t.co/5jk3lL0qSg http://t.co/OMzcx00Tvo
CNN	2015-10-19 12:47:00	106	.@Oprah comes to the rescue of @WeightWatchers http://t.co/cptI7I3MFH http://t.co/sBsrvdy5BJ
CNN	2015-10-19 12:37:28	98	Israeli soldier, bystander dead after bus station attack by Bedouin http://t.co/tvIqpj4Lag http://t.co/SUjxAc7v2u
CNN	2015-10-19 12:18:35	45	.@realDonaldTrump: NBC won't "dump" me from @nbcsnl http://t.co/m1xDkFQZ3N http://t.co/Fill5KtWwK
CNN	2015-10-19 12:03:00	95	.@realDonaldTrump on Bush 9/11 remarks: "I'm not blaming anybody" http://t.co/NImKgtVabY http://t.co/lwRYeEypmT
CNN	2015-10-19 11:52:56	84	The (very few) upsides to childhood illnesses http://t.co/24Jb9LwxQJ http://t.co/YdzTR3tuui
CNN	2015-10-19 11:31:28	105	Turing CEO @MartinShkreli so mad at @BernieSanders he "could punch a wall" http://t.co/FK3Uc3gFt5 http://t.co/5CjW0PLWtV
CNN	2015-10-19 11:05:01	193	Man dies suddenly after becoming "agitated" on flight http://t.co/bdY5V0nn2b http://t.co/Z5Iu5ZXtXG
CNN	2015-10-19 10:52:00	120	China and UK: Signs of a new "special relationship"? http://t.co/LPGfw2tMZn http://t.co/uwNcgjaEzW
CNN	2015-10-19 10:40:00	249	Child rapes horrify New Delhi http://t.co/SYmyI5M4GB http://t.co/pxSD2RCoKm
CNN	2015-10-19 10:28:24	241	2 dead, tens of thousands displaced as Typhoon Koppu drenches Philippines http://t.co/IyEymMv1Uw http://t.co/VCofoGxJrC
CNN	2015-10-19 10:14:32	96	Poll: #DemDebate win doesn't help @HillaryClinton http://t.co/iRmCYAhhd2 http://t.co/6S3STkB5CF
CNN	2015-10-19 05:56:37	74	2 animal bites reported in Hawaii -- 1 shark, 1 eel: http://t.co/PKKeWynbNu
AlJazeera	2015-10-26 15:16:53	16	Exclusive: 'Strong evidence' of genocide in #Myanmar https://t.co/0eUty3HRsl
AlJazeera	2015-10-26 13:19:49	19	Al Jazeera investigation uncovers evidence of government-led genocide in #Myanmar https://t.co/1RuB4Bd13d
AlJazeera	2015-10-23 13:46:50	2	Al Jazeera Englishs UpFront interview with Saeb Erekat - PLO secretary-general and chief Palestinian... https://t.co/rN15nSeVis
AlJazeera	2015-10-20 14:47:14	3	#AlJazeera now on @Snapchat as AJENews. Were inviting the world to engage directly with the journalists who bring us the news - Imad Musa
AlJazeera	2015-10-20 13:25:54	3	Al Jazeera English now on @Snapchat https://t.co/Mv8eTdgEav
AlJazeera	2015-10-20 07:21:57	5	A unique insight into #Chomsky's activism and opposition to #US foreign policy. NOW ONLINE https://t.co/e4rK4jF4c1  @AlJazeera_World
AlJazeera	2015-10-19 13:18:48	6	Emeritus @HarvardHBS Professor Robert S. Kaplan: "#AlJazeera is one of only two Arab brands that have gone global" http://t.co/nkxi1y6KaO
AlJazeera	2015-10-18 15:53:06	9	"As gallons of oil are pumped from the ground, millions of dollars flow into pro industry msging" @AJListeningPost http://t.co/FnmsenSEgP
AlJazeera	2015-10-18 12:52:04	6	In the aftermath of the #AnkaraBombing, Turkish Twitter went into overdrive..." #Turkey @AJListeningPost http://t.co/LbRRQnoEQx
AlJazeera	2015-10-16 11:39:06	14	Al Jazeera Englishs UpFront interview with Nigerian President Muhammadu Buhari - Nigerian President... http://t.co/my7eR13aLX
AlJazeera	2015-10-15 16:00:18	22	Baher Mohamed: "I am happy to be here with my #AlJazeera family" http://t.co/ZGTg6fUFNJ
AlJazeera	2015-10-15 15:40:08	10	Giles Trendle: "It's a pleasure to be able to give you this #pressfreedom award in person" http://t.co/4nB16mIHpk
AlJazeera	2015-10-15 15:20:06	26	Dr. Mostefa Souag: "We will always continue the fight for #pressfreedom" http://t.co/FTf3yQuc01
AlJazeera	2015-10-15 15:00:12	23	Abdulla AlNajjar: "We welcome you back to your #AlJazeera family continuing what you do best  honest journalism." http://t.co/lCPCGethke
AlJazeera	2015-10-15 14:40:09	39	#AlJazeera is overjoyed at the return of hero, Baher Mohamed! http://t.co/JsdNi1KvcP
AlJazeera	2015-10-15 14:18:53	48	Baher Mohamed back at #AlJazeera http://t.co/3jERWjbXkT
AlJazeera	2015-10-14 13:42:25	35	The moment @AJEnglish A/MD @Gilest01 welcomes @bahrooz on his return after being jailed in Egypt #FreedAJStaff http://t.co/1JFPX54bLU
AlJazeera	2015-10-14 13:14:49	4	Press Release: @aljazeera welcomes freed journalist @Bahrooz http://t.co/poTMsvFAHy
AlJazeera	2015-10-14 12:53:36	3	Listen to @AlJazSydANDREW on @radionz on why @AlJazeera can;t even go to #Nauru: http://t.co/SqNR7Mv84o
AlJazeera	2015-10-14 12:33:25	37	Press Release: @aljazeera welcomes freed journalist @Bahrooz http://t.co/eJimayA6N1  #FreeAJStaff #FreedAJstaff http://t.co/3bwgZlSNU2
AlJazeera	2015-10-14 12:27:51	2	Press Release: @aljazeera welcomes freed journalist @Bahrooz http://t.co/reJYQHUaYn #FreeAJStaff #FreedAJstaff
AlJazeera	2015-10-14 12:25:30	2	Listen to @AlJazSydANDREW on @radionz on why @AlJazeera can't go to #Nauru: http://t.co/Sx3Svl3XIu
AlJazeera	2015-10-13 13:58:34	1	WATCH 10G: New documentary about the man described as one of the greatest minds in human history http://t.co/zfOoareAFd @AlJazeera_World
AlJazeera	2015-10-12 15:13:28	5	.@AJEnglish speaks to @David_Cameron @JohnKerry &amp; @FedericaMog on Russian air strikes and Assad's future in Syria http://t.co/Vls6UapBrM
AlJazeera	2015-10-12 10:45:10	1	.@AJEnglish speaks to @David_Cameron @JohnKerry @FedericaMog Russian air strikes and Assad's future in Syria http://t.co/lyH4R1BaBn
AlJazeera	2015-10-11 07:42:20	10	Al Jazeera crew tear-gassed in Israeli-occupied West Bank http://t.co/Ciosk1nmvQ
AlJazeera	2015-10-08 16:32:00	2	Editor's note: Clarification, not apology from @AJENews: http://t.co/pAaTmGPzAv
AlJazeera	2015-10-08 14:59:00	0	Editor's note: Clarification, not apology from @AJENews: http://t.co/kyzyRQBIgY
AlJazeera	2015-10-07 19:48:56	1	Al Jazeera scoops another major PR award for #FreeAJStaff http://t.co/TB1ukDMCA3
AlJazeera	2015-10-05 16:13:19	8	Al Jazeera journalists narrowly escape air strike in #Syria http://t.co/mhrJMPoxY8
AlJazeera	2015-10-04 12:05:59	0	"Both the Iranian media &amp; the Saudi media have framed the debate..." #MinaStampede #Hajj http://t.co/Hr0fi2zPKs
AlJazeera	2015-10-02 18:31:41	3	Al Jazeera Englishs UpFront interview with ex-Israeli PM Ehud Olmert - Former Israeli Prime Minister,... http://t.co/JZeCA5ketk
AlJazeera	2015-09-30 11:18:02	30	WATCH ONLINE: How leftist politics is challenging conventional news coverage http://t.co/mECoGfkSNn @AJListeningPost http://t.co/BxUmGwlSUx
AlJazeera	2015-09-30 10:11:03	3	#AlJazeera channels on Nilesat position change to a new frequency http://t.co/IrIugSI5e7
AlJazeera	2015-09-29 16:39:33	9	Thank you @pressfreedom @cpjmena for hosting that press conference today, and for all the vital work that you do #FreeAJStaff
AlJazeera	2015-09-29 16:24:58	6	Convicts @PeterGreste @sueturtonaje @SP_Dom @Alaabayoumi +3 others launch request for Sisi action http://t.co/RoybuPGXbC #FreeAJStaff
AlJazeera	2015-09-25 13:31:06	18	Al Jazeera Englishs UpFront interview with Obama adviser Ben Rhodes - Deputy national security advisor... http://t.co/YtI37hTkza
AlJazeera	2015-09-24 14:44:20	15	'Science in a Golden Age' reveals how medieval Islamic thinkers have influenced modern day science - New... http://t.co/yhna1ksQK7
AlJazeera	2015-09-23 15:26:59	164	#AlJazeera welcomes release of journalists but urges #Egypt to clear journalists tried in absentia  http://t.co/yCu3coWlK1
AlJazeera	2015-09-21 22:25:03	2	WATCH NOW - coach Femi Bamigboye on this week's episode of #AJMyNigeria If Im in a #football environment, I enjoy what I do
AlJazeera	2015-09-21 08:10:17	6	A local football coach trains young Nigerians to have a shot at the beautiful game - WATCH 2230GMT #AJMyNigeria http://t.co/12n3rBmM80
AlJazeera	2015-09-17 14:02:47	9	#Yemeni Nobel Laureate @TawakkolKarman talks to Mehdi Hasan on this week's episode of @AJUpFront  http://t.co/ZJ8l38CR4M
AlJazeera	2015-09-11 19:52:53	12	Watch @ajenglish for #Makkah tragedy updates. @Hasanpatel is on the scene. #Mecca
